day,flag_weekend,kd_armada,asal,tujuan,kapasitas,penumpang,waktu_keberangkatan,load_factor,urutan_keberangkatan
Wednesday,0,ID-JK 2306,bandara soekarno hatta,stasiun gambir,19,28.0,2025-02-26 19:30:00,100.0,30
Wednesday,0,ID-JK 2304,bandara soekarno hatta,stasiun gambir,19,22.0,2025-02-26 20:30:00,100.0,31
Wednesday,0,ID-JK 2311,bandara soekarno hatta,stasiun gambir,19,6.0,2025-02-26 20:30:00,31.57894736842105,32
Wednesday,0,ID-JK 2314,bandara soekarno hatta,stasiun gambir,19,2.0,2025-02-26 21:00:00,10.526315789473683,33
Wednesday,0,BIH 034,bandara soekarno hatta,stasiun gambir,32,2.0,2025-02-26 21:30:00,6.25,34
Wednesday,0,ID-JK 2301,bandara soekarno hatta,stasiun gambir,19,1.0,2025-02-26 22:30:00,5.263157894736842,35
Wednesday,0,ID-JK 2307,bandara soekarno hatta,stasiun gambir,19,2.0,2025-02-26 22:30:00,10.526315789473683,36
Wednesday,0,ID-JK 2310,bandara soekarno hatta,stasiun gambir,19,1.0,2025-02-26 22:30:00,5.263157894736842,37
Wednesday,0,ID-JK 2312,bandara soekarno hatta,stasiun gambir,19,6.0,2025-02-26 22:30:00,31.57894736842105,38
Wednesday,0,ID-JK 2304,stasiun gambir,bandara soekarno hatta,19,32.0,2025-02-26 02:30:00,100.0,1
Wednesday,0,ID-JK 2311,stasiun gambir,bandara soekarno hatta,19,3.0,2025-02-26 02:30:00,15.789473684210526,2
Wednesday,0,ID-JK 2312,stasiun gambir,bandara soekarno hatta,19,16.0,2025-02-26 03:00:00,84.21052631578947,3
Wednesday,0,BIH 034,stasiun gambir,bandara soekarno hatta,32,5.0,2025-02-26 04:00:00,15.625,4
Wednesday,0,ID-JK 2301,stasiun gambir,bandara soekarno hatta,19,7.0,2025-02-26 04:30:00,36.84210526315789,5
Wednesday,0,ID-JK 2302,stasiun gambir,bandara soekarno hatta,19,5.0,2025-02-26 05:30:00,26.31578947368421,6
Wednesday,0,ID-JK 2314,stasiun gambir,bandara soekarno hatta,19,10.0,2025-02-26 05:30:00,52.63157894736842,7
Wednesday,0,BIH 026,stasiun gambir,bandara soekarno hatta,32,16.0,2025-02-26 06:00:00,50.0,8
Wednesday,0,ID-JK 2310,stasiun gambir,bandara soekarno hatta,19,16.0,2025-02-26 07:00:00,84.21052631578947,9
Wednesday,0,ID-JK 2307,stasiun gambir,bandara soekarno hatta,19,2.0,2025-02-26 08:00:00,10.526315789473683,10
Wednesday,0,ID-JK 2312,stasiun gambir,bandara soekarno hatta,19,16.0,2025-02-26 08:00:00,84.21052631578947,11
Wednesday,0,ID-JK 2303,stasiun gambir,bandara soekarno hatta,19,18.0,2025-02-26 08:30:00,94.73684210526316,12
Wednesday,0,ID-JK 2306,stasiun gambir,bandara soekarno hatta,19,18.0,2025-02-26 08:30:00,94.73684210526316,13
Wednesday,0,ID-JK 2304,stasiun gambir,bandara soekarno hatta,19,22.0,2025-02-26 09:30:00,100.0,14
Wednesday,0,ID-JK 2311,stasiun gambir,bandara soekarno hatta,19,8.0,2025-02-26 10:00:00,42.10526315789473,15
Wednesday,0,BIH 034,stasiun gambir,bandara soekarno hatta,32,7.0,2025-02-26 10:30:00,21.875,16
Wednesday,0,ID-JK 2313,stasiun gambir,bandara soekarno hatta,19,20.0,2025-02-26 10:30:00,100.0,17
Wednesday,0,ID-JK 2314,stasiun gambir,bandara soekarno hatta,19,4.0,2025-02-26 10:30:00,21.052631578947366,18
Wednesday,0,ID-JK 2307,stasiun gambir,bandara soekarno hatta,19,27.0,2025-02-26 11:30:00,100.0,19
Wednesday,0,BIH 026,stasiun gambir,bandara soekarno hatta,32,5.0,2025-02-26 12:00:00,15.625,20
Wednesday,0,ID-JK 2310,stasiun gambir,bandara soekarno hatta,19,20.0,2025-02-26 12:30:00,100.0,21
Wednesday,0,ID-JK 2302,stasiun gambir,bandara soekarno hatta,19,4.0,2025-02-26 13:30:00,21.052631578947366,22
Wednesday,0,ID-JK 2309,stasiun gambir,bandara soekarno hatta,19,4.0,2025-02-26 14:00:00,21.052631578947366,23
Wednesday,0,ID-JK 2301,stasiun gambir,bandara soekarno hatta,19,8.0,2025-02-26 14:30:00,42.10526315789473,24
Wednesday,0,ID-JK 2303,stasiun gambir,bandara soekarno hatta,19,7.0,2025-02-26 14:30:00,36.84210526315789,25
Wednesday,0,ID-JK 2306,stasiun gambir,bandara soekarno hatta,19,2.0,2025-02-26 15:30:00,10.526315789473683,26
Wednesday,0,ID-JK 2313,stasiun gambir,bandara soekarno hatta,19,8.0,2025-02-26 15:30:00,42.10526315789473,27
Wednesday,0,ID-JK 2304,stasiun gambir,bandara soekarno hatta,19,8.0,2025-02-26 16:30:00,42.10526315789473,28
Wednesday,0,BIH 034,stasiun gambir,bandara soekarno hatta,32,4.0,2025-02-26 17:30:00,12.5,29
Wednesday,0,ID-JK 2314,stasiun gambir,bandara soekarno hatta,19,3.0,2025-02-26 18:00:00,15.789473684210526,30
Wednesday,0,ID-JK 2311,stasiun gambir,bandara soekarno hatta,19,3.0,2025-02-26 18:30:00,15.789473684210526,31
Wednesday,0,BIH 026,stasiun gambir,bandara soekarno hatta,32,1.0,2025-02-26 19:30:00,3.125,32
Wednesday,0,ID-JK 2309,stasiun gambir,bandara soekarno hatta,19,4.0,2025-02-26 19:30:00,21.052631578947366,33
Wednesday,0,ID-JK 2312,stasiun gambir,bandara soekarno hatta,19,6.0,2025-02-26 19:30:00,31.57894736842105,34
Wednesday,0,ID-JK 2301,stasiun gambir,bandara soekarno hatta,19,2.0,2025-02-26 20:00:00,10.526315789473683,35
Thursday,0,ID-JK 2302,bandara soekarno hatta,stasiun gambir,19,2.0,2025-02-27 05:30:00,10.526315789473683,1
Thursday,0,ID-JK 2303,bandara soekarno hatta,stasiun gambir,19,16.0,2025-02-27 05:30:00,84.21052631578947,2
Thursday,0,ID-JK 2313,bandara soekarno hatta,stasiun gambir,19,10.0,2025-02-27 06:00:00,52.63157894736842,3
Thursday,0,ID-JK 2311,bandara soekarno hatta,stasiun gambir,19,24.0,2025-02-27 07:30:00,100.0,4
Thursday,0,BIH 034,bandara soekarno hatta,stasiun gambir,32,3.0,2025-02-27 08:30:00,9.375,5
Thursday,0,ID-JK 2306,bandara soekarno hatta,stasiun gambir,19,54.0,2025-02-27 08:30:00,100.0,6
Thursday,0,ID-JK 2314,bandara soekarno hatta,stasiun gambir,19,10.0,2025-02-27 08:30:00,52.63157894736842,7
Thursday,0,BIH 026,bandara soekarno hatta,stasiun gambir,32,14.0,2025-02-27 09:00:00,43.75,8
Thursday,0,ID-JK 2304,bandara soekarno hatta,stasiun gambir,19,11.0,2025-02-27 11:30:00,57.89473684210527,9
Thursday,0,ID-JK 2310,bandara soekarno hatta,stasiun gambir,19,6.0,2025-02-27 11:30:00,31.57894736842105,10
Thursday,0,ID-JK 2301,bandara soekarno hatta,stasiun gambir,19,34.0,2025-02-27 12:30:00,100.0,11
Thursday,0,ID-JK 2302,bandara soekarno hatta,stasiun gambir,19,5.0,2025-02-27 12:30:00,26.31578947368421,12
Thursday,0,ID-JK 2303,bandara soekarno hatta,stasiun gambir,19,10.0,2025-02-27 12:30:00,52.63157894736842,13
Thursday,0,ID-JK 2312,bandara soekarno hatta,stasiun gambir,19,26.0,2025-02-27 13:00:00,100.0,14
Thursday,0,ID-JK 2306,bandara soekarno hatta,stasiun gambir,19,14.0,2025-02-27 13:30:00,73.68421052631578,15
Thursday,0,ID-JK 2311,bandara soekarno hatta,stasiun gambir,19,12.0,2025-02-27 15:00:00,63.1578947368421,16
Thursday,0,BIH 034,bandara soekarno hatta,stasiun gambir,32,10.0,2025-02-27 15:30:00,31.25,17
Thursday,0,ID-JK 2314,bandara soekarno hatta,stasiun gambir,19,22.0,2025-02-27 15:30:00,100.0,18
Thursday,0,BIH 026,bandara soekarno hatta,stasiun gambir,32,7.0,2025-02-27 16:30:00,21.875,19
Thursday,0,ID-JK 2309,bandara soekarno hatta,stasiun gambir,19,15.0,2025-02-27 17:00:00,78.94736842105263,20
Thursday,0,ID-JK 2312,bandara soekarno hatta,stasiun gambir,19,12.0,2025-02-27 17:00:00,63.1578947368421,21
Thursday,0,ID-JK 2313,bandara soekarno hatta,stasiun gambir,19,12.0,2025-02-27 17:00:00,63.1578947368421,22
Thursday,0,ID-JK 2301,bandara soekarno hatta,stasiun gambir,19,33.0,2025-02-27 17:30:00,100.0,23
Thursday,0,ID-JK 2304,bandara soekarno hatta,stasiun gambir,19,5.0,2025-02-27 18:30:00,26.31578947368421,24
Thursday,0,ID-JK 2310,bandara soekarno hatta,stasiun gambir,19,14.0,2025-02-27 18:30:00,73.68421052631578,25
Thursday,0,ID-JK 2302,bandara soekarno hatta,stasiun gambir,19,6.0,2025-02-27 19:30:00,31.57894736842105,26
Thursday,0,ID-JK 2303,bandara soekarno hatta,stasiun gambir,19,18.0,2025-02-27 19:30:00,94.73684210526316,27
Thursday,0,ID-JK 2312,bandara soekarno hatta,stasiun gambir,19,12.0,2025-02-27 19:30:00,63.1578947368421,28
Thursday,0,ID-JK 2309,bandara soekarno hatta,stasiun gambir,19,9.0,2025-02-27 20:30:00,47.368421052631575,29
Thursday,0,ID-JK 2306,bandara soekarno hatta,stasiun gambir,19,18.0,2025-02-27 21:00:00,94.73684210526316,30
Thursday,0,ID-JK 2311,bandara soekarno hatta,stasiun gambir,19,2.0,2025-02-27 21:30:00,10.526315789473683,31
Thursday,0,BIH 034,bandara soekarno hatta,stasiun gambir,32,2.0,2025-02-27 22:30:00,6.25,32
Thursday,0,ID-JK 2307,bandara soekarno hatta,stasiun gambir,19,16.0,2025-02-27 22:30:00,84.21052631578947,33
Thursday,0,ID-JK 2307,bandara soekarno hatta,stasiun gambir,19,48.0,2025-02-27 22:30:00,100.0,34
Thursday,0,ID-JK 2309,bandara soekarno hatta,stasiun gambir,19,4.0,2025-02-27 22:30:00,21.052631578947366,35
Thursday,0,ID-JK 2313,bandara soekarno hatta,stasiun gambir,19,6.0,2025-02-27 22:30:00,31.57894736842105,36
Thursday,0,ID-JK 2314,bandara soekarno hatta,stasiun gambir,19,12.0,2025-02-27 23:30:00,63.1578947368421,37
Thursday,0,ID-JK 2313,stasiun gambir,bandara soekarno hatta,19,16.0,2025-02-27 01:30:00,84.21052631578947,1
Thursday,0,ID-JK 2302,stasiun gambir,bandara soekarno hatta,19,8.0,2025-02-27 02:30:00,42.10526315789473,2
Thursday,0,ID-JK 2303,stasiun gambir,bandara soekarno hatta,19,24.0,2025-02-27 03:30:00,100.0,3
Thursday,0,ID-JK 2306,stasiun gambir,bandara soekarno hatta,19,10.0,2025-02-27 03:30:00,52.63157894736842,4
Thursday,0,ID-JK 2301,stasiun gambir,bandara soekarno hatta,19,12.0,2025-02-27 05:00:00,63.1578947368421,5
Thursday,0,BIH 034,stasiun gambir,bandara soekarno hatta,32,9.0,2025-02-27 05:30:00,28.125,6
Thursday,0,ID-JK 2311,stasiun gambir,bandara soekarno hatta,19,16.0,2025-02-27 06:00:00,84.21052631578947,7
Thursday,0,ID-JK 2312,stasiun gambir,bandara soekarno hatta,19,20.0,2025-02-27 06:00:00,100.0,8
Thursday,0,BIH 026,stasiun gambir,bandara soekarno hatta,32,3.0,2025-02-27 07:30:00,9.375,9
Thursday,0,ID-JK 2314,stasiun gambir,bandara soekarno hatta,19,32.0,2025-02-27 07:30:00,100.0,10
Thursday,0,ID-JK 2304,stasiun gambir,bandara soekarno hatta,19,6.0,2025-02-27 08:30:00,31.57894736842105,11
Thursday,0,ID-JK 2310,stasiun gambir,bandara soekarno hatta,19,10.0,2025-02-27 09:30:00,52.63157894736842,12
Thursday,0,ID-JK 2302,stasiun gambir,bandara soekarno hatta,19,1.0,2025-02-27 10:00:00,5.263157894736842,13
Thursday,0,ID-JK 2303,stasiun gambir,bandara soekarno hatta,19,18.0,2025-02-27 10:00:00,94.73684210526316,14
Thursday,0,ID-JK 2306,stasiun gambir,bandara soekarno hatta,19,12.0,2025-02-27 10:30:00,63.1578947368421,15
Thursday,0,ID-JK 2311,stasiun gambir,bandara soekarno hatta,19,45.0,2025-02-27 12:00:00,100.0,16
Thursday,0,BIH 034,stasiun gambir,bandara soekarno hatta,32,8.0,2025-02-27 12:30:00,25.0,17
Thursday,0,ID-JK 2301,stasiun gambir,bandara soekarno hatta,19,8.0,2025-02-27 12:30:00,42.10526315789473,18
Thursday,0,ID-JK 2314,stasiun gambir,bandara soekarno hatta,19,26.0,2025-02-27 12:30:00,100.0,19
Thursday,0,ID-JK 2309,stasiun gambir,bandara soekarno hatta,19,7.0,2025-02-27 14:00:00,36.84210526315789,20
Thursday,0,ID-JK 2313,stasiun gambir,bandara soekarno hatta,19,8.0,2025-02-27 14:00:00,42.10526315789473,21
Thursday,0,ID-JK 2310,stasiun gambir,bandara soekarno hatta,19,5.0,2025-02-27 14:30:00,26.31578947368421,22
Thursday,0,ID-JK 2304,stasiun gambir,bandara soekarno hatta,19,2.0,2025-02-27 15:30:00,10.526315789473683,23
Thursday,0,BIH 026,stasiun gambir,bandara soekarno hatta,32,6.0,2025-02-27 16:30:00,18.75,24
Thursday,0,ID-JK 2302,stasiun gambir,bandara soekarno hatta,19,5.0,2025-02-27 16:30:00,26.31578947368421,25
Thursday,0,ID-JK 2303,stasiun gambir,bandara soekarno hatta,19,8.0,2025-02-27 16:30:00,42.10526315789473,26
Thursday,0,ID-JK 2306,stasiun gambir,bandara soekarno hatta,19,4.0,2025-02-27 17:30:00,21.052631578947366,27
Thursday,0,BIH 034,stasiun gambir,bandara soekarno hatta,32,3.0,2025-02-27 19:30:00,9.375,28
Thursday,0,ID-JK 2311,stasiun gambir,bandara soekarno hatta,19,36.0,2025-02-27 19:30:00,100.0,29
Thursday,0,ID-JK 2312,stasiun gambir,bandara soekarno hatta,19,3.0,2025-02-27 19:30:00,15.789473684210526,30
Thursday,0,ID-JK 2309,stasiun gambir,bandara soekarno hatta,19,8.0,2025-02-27 20:30:00,42.10526315789473,31
Thursday,0,ID-JK 2314,stasiun gambir,bandara soekarno hatta,19,10.0,2025-02-27 21:00:00,52.63157894736842,32
Thursday,0,ID-JK 2309,stasiun gambir,bandara soekarno hatta,19,2.0,2025-02-27 21:30:00,10.526315789473683,33
Thursday,0,ID-JK 2313,stasiun gambir,bandara soekarno hatta,19,3.0,2025-02-27 21:30:00,15.789473684210526,34
Thursday,0,ID-JK 2307,stasiun gambir,bandara soekarno hatta,19,22.0,2025-02-27 22:00:00,100.0,35
Thursday,0,ID-JK 2307,stasiun gambir,bandara soekarno hatta,19,20.0,2025-02-27 22:30:00,100.0,36
Friday,0,ID-JK 2307,bandara soekarno hatta,stasiun gambir,19,0.0,2025-02-28 04:00:00,0.0,1
Friday,0,ID-JK 2301,bandara soekarno hatta,stasiun gambir,19,10.0,2025-02-28 04:30:00,52.63157894736842,2
Friday,0,ID-JK 2304,bandara soekarno hatta,stasiun gambir,19,12.0,2025-02-28 06:30:00,63.1578947368421,3
Friday,0,ID-JK 2306,bandara soekarno hatta,stasiun gambir,19,12.0,2025-02-28 06:30:00,63.1578947368421,4
Friday,0,ID-JK 2309,bandara soekarno hatta,stasiun gambir,19,2.0,2025-02-28 06:30:00,10.526315789473683,5
Friday,0,ID-JK 2312,bandara soekarno hatta,stasiun gambir,19,5.0,2025-02-28 07:30:00,26.31578947368421,6
Friday,0,ID-JK 2313,bandara soekarno hatta,stasiun gambir,19,5.0,2025-02-28 07:30:00,26.31578947368421,7
Friday,0,ID-JK 2310,bandara soekarno hatta,stasiun gambir,19,10.0,2025-02-28 08:00:00,52.63157894736842,8
Friday,0,ID-JK 2303,bandara soekarno hatta,stasiun gambir,19,10.0,2025-02-28 08:30:00,52.63157894736842,9
Friday,0,ID-JK 2311,bandara soekarno hatta,stasiun gambir,19,7.0,2025-02-28 09:30:00,36.84210526315789,10
Friday,0,ID-JK 2301,bandara soekarno hatta,stasiun gambir,19,9.0,2025-02-28 10:30:00,47.368421052631575,11
Friday,0,ID-JK 2302,bandara soekarno hatta,stasiun gambir,19,20.0,2025-02-28 10:30:00,100.0,12
Friday,0,ID-JK 2314,bandara soekarno hatta,stasiun gambir,19,12.0,2025-02-28 10:30:00,63.1578947368421,13
Friday,0,ID-JK 2307,bandara soekarno hatta,stasiun gambir,19,4.0,2025-02-28 12:00:00,21.052631578947366,14
Friday,0,ID-JK 2304,bandara soekarno hatta,stasiun gambir,19,12.0,2025-02-28 12:30:00,63.1578947368421,15
Friday,0,ID-JK 2310,bandara soekarno hatta,stasiun gambir,19,20.0,2025-02-28 13:30:00,100.0,16
Friday,0,ID-JK 2312,bandara soekarno hatta,stasiun gambir,19,5.0,2025-02-28 13:30:00,26.31578947368421,17
Friday,0,ID-JK 2311,bandara soekarno hatta,stasiun gambir,19,6.0,2025-02-28 15:30:00,31.57894736842105,18
Friday,0,ID-JK 2313,bandara soekarno hatta,stasiun gambir,19,11.0,2025-02-28 15:30:00,57.89473684210527,19
Friday,0,ID-JK 2302,bandara soekarno hatta,stasiun gambir,19,30.0,2025-02-28 16:30:00,100.0,20
Friday,0,ID-JK 2301,bandara soekarno hatta,stasiun gambir,19,20.0,2025-02-28 17:00:00,100.0,21
Friday,0,ID-JK 2303,bandara soekarno hatta,stasiun gambir,19,8.0,2025-02-28 17:00:00,42.10526315789473,22
Friday,0,ID-JK 2309,bandara soekarno hatta,stasiun gambir,19,11.0,2025-02-28 17:00:00,57.89473684210527,23
Friday,0,ID-JK 2304,bandara soekarno hatta,stasiun gambir,19,12.0,2025-02-28 18:30:00,63.1578947368421,24
Friday,0,ID-JK 2306,bandara soekarno hatta,stasiun gambir,19,8.0,2025-02-28 18:30:00,42.10526315789473,25
Friday,0,ID-JK 2307,bandara soekarno hatta,stasiun gambir,19,16.0,2025-02-28 18:30:00,84.21052631578947,26
Friday,0,ID-JK 2312,bandara soekarno hatta,stasiun gambir,19,7.0,2025-02-28 18:30:00,36.84210526315789,27
Friday,0,ID-JK 2314,bandara soekarno hatta,stasiun gambir,19,20.0,2025-02-28 18:30:00,100.0,28
Friday,0,ID-JK 2314,bandara soekarno hatta,stasiun gambir,19,6.0,2025-02-28 18:30:00,31.57894736842105,29
Friday,0,ID-JK 2310,bandara soekarno hatta,stasiun gambir,19,6.0,2025-02-28 19:00:00,31.57894736842105,30
Friday,0,ID-JK 2312,bandara soekarno hatta,stasiun gambir,19,9.0,2025-02-28 19:30:00,47.368421052631575,31
Friday,0,ID-JK 2311,bandara soekarno hatta,stasiun gambir,19,2.0,2025-02-28 21:00:00,10.526315789473683,32
Friday,0,ID-JK 2302,bandara soekarno hatta,stasiun gambir,19,10.0,2025-02-28 21:30:00,52.63157894736842,33
Friday,0,ID-JK 2313,bandara soekarno hatta,stasiun gambir,19,16.0,2025-02-28 22:00:00,84.21052631578947,34
Friday,0,ID-JK 2309,bandara soekarno hatta,stasiun gambir,19,13.0,2025-02-28 22:30:00,68.42105263157895,35
Friday,0,ID-JK 2306,bandara soekarno hatta,stasiun gambir,19,3.0,2025-02-28 23:30:00,15.789473684210526,36
Friday,0,ID-JK 2314,bandara soekarno hatta,stasiun gambir,19,12.0,2025-02-28 23:30:00,63.1578947368421,37
Friday,0,ID-JK 2301,stasiun gambir,bandara soekarno hatta,19,8.0,2025-02-28 02:30:00,42.10526315789473,1
Friday,0,ID-JK 2304,stasiun gambir,bandara soekarno hatta,19,14.0,2025-02-28 03:30:00,73.68421052631578,2
Friday,0,ID-JK 2307,stasiun gambir,bandara soekarno hatta,19,4.0,2025-02-28 03:30:00,21.052631578947366,3
Friday,0,ID-JK 2312,stasiun gambir,bandara soekarno hatta,19,10.0,2025-02-28 03:30:00,52.63157894736842,4
Friday,0,ID-JK 2303,stasiun gambir,bandara soekarno hatta,19,20.0,2025-02-28 05:30:00,100.0,5
Friday,0,ID-JK 2309,stasiun gambir,bandara soekarno hatta,19,1.0,2025-02-28 06:30:00,5.263157894736842,6
Friday,0,ID-JK 2311,stasiun gambir,bandara soekarno hatta,19,10.0,2025-02-28 06:30:00,52.63157894736842,7
Friday,0,ID-JK 2301,stasiun gambir,bandara soekarno hatta,19,5.0,2025-02-28 07:30:00,26.31578947368421,8
Friday,0,ID-JK 2302,stasiun gambir,bandara soekarno hatta,19,20.0,2025-02-28 07:30:00,100.0,9
Friday,0,ID-JK 2310,stasiun gambir,bandara soekarno hatta,19,8.0,2025-02-28 07:30:00,42.10526315789473,10
Friday,0,ID-JK 2313,stasiun gambir,bandara soekarno hatta,19,14.0,2025-02-28 07:30:00,73.68421052631578,11
Friday,0,BIH 026,stasiun gambir,bandara soekarno hatta,32,0.0,2025-02-28 08:30:00,0.0,12
Friday,0,BIH 034,stasiun gambir,bandara soekarno hatta,32,0.0,2025-02-28 08:30:00,0.0,13
Friday,0,ID-JK 2306,stasiun gambir,bandara soekarno hatta,19,7.0,2025-02-28 08:30:00,36.84210526315789,14
Friday,0,ID-JK 2307,stasiun gambir,bandara soekarno hatta,19,4.0,2025-02-28 08:30:00,21.052631578947366,15
Friday,0,ID-JK 2314,stasiun gambir,bandara soekarno hatta,19,14.0,2025-02-28 08:30:00,73.68421052631578,16
Friday,0,ID-JK 2304,stasiun gambir,bandara soekarno hatta,19,4.0,2025-02-28 09:30:00,21.052631578947366,17
Friday,0,ID-JK 2310,stasiun gambir,bandara soekarno hatta,19,36.0,2025-02-28 09:30:00,100.0,18
Friday,0,ID-JK 2312,stasiun gambir,bandara soekarno hatta,19,4.0,2025-02-28 10:00:00,21.052631578947366,19
Friday,0,ID-JK 2307,stasiun gambir,bandara soekarno hatta,19,2.0,2025-02-28 12:00:00,10.526315789473683,20
Friday,0,ID-JK 2311,stasiun gambir,bandara soekarno hatta,19,6.0,2025-02-28 12:30:00,31.57894736842105,21
Friday,0,ID-JK 2313,stasiun gambir,bandara soekarno hatta,19,8.0,2025-02-28 12:30:00,42.10526315789473,22
Friday,0,ID-JK 2314,stasiun gambir,bandara soekarno hatta,19,2.0,2025-02-28 12:30:00,10.526315789473683,23
Friday,0,ID-JK 2302,stasiun gambir,bandara soekarno hatta,19,22.0,2025-02-28 13:30:00,100.0,24
Friday,0,ID-JK 2301,stasiun gambir,bandara soekarno hatta,19,7.0,2025-02-28 14:00:00,36.84210526315789,25
Friday,0,ID-JK 2303,stasiun gambir,bandara soekarno hatta,19,4.0,2025-02-28 14:00:00,21.052631578947366,26
Friday,0,ID-JK 2309,stasiun gambir,bandara soekarno hatta,19,5.0,2025-02-28 14:00:00,26.31578947368421,27
Friday,0,ID-JK 2307,stasiun gambir,bandara soekarno hatta,19,3.0,2025-02-28 14:30:00,15.789473684210526,28
Friday,0,ID-JK 2304,stasiun gambir,bandara soekarno hatta,19,6.0,2025-02-28 15:30:00,31.57894736842105,29
Friday,0,ID-JK 2306,stasiun gambir,bandara soekarno hatta,19,7.0,2025-02-28 15:30:00,36.84210526315789,30
Friday,0,ID-JK 2311,stasiun gambir,bandara soekarno hatta,19,1.0,2025-02-28 18:30:00,5.263157894736842,31
Friday,0,ID-JK 2312,stasiun gambir,bandara soekarno hatta,19,1.0,2025-02-28 18:30:00,5.263157894736842,32
Friday,0,ID-JK 2310,stasiun gambir,bandara soekarno hatta,19,8.0,2025-02-28 19:00:00,42.10526315789473,33
Friday,0,ID-JK 2302,stasiun gambir,bandara soekarno hatta,19,10.0,2025-02-28 21:30:00,52.63157894736842,34
Friday,0,ID-JK 2303,stasiun gambir,bandara soekarno hatta,19,7.0,2025-02-28 21:30:00,36.84210526315789,35
Friday,0,ID-JK 2306,stasiun gambir,bandara soekarno hatta,19,2.0,2025-02-28 21:30:00,10.526315789473683,36
Friday,0,ID-JK 2309,stasiun gambir,bandara soekarno hatta,19,3.0,2025-02-28 21:30:00,15.789473684210526,37
Friday,0,ID-JK 2309,stasiun gambir,bandara soekarno hatta,19,18.0,2025-02-28 22:30:00,94.73684210526316,38
Saturday,1,ID-JK 2304,bandara soekarno hatta,stasiun gambir,19,5.0,2025-03-01 06:30:00,26.31578947368421,1
Saturday,1,ID-JK 2301,bandara soekarno hatta,stasiun gambir,19,1.0,2025-03-01 07:00:00,5.263157894736842,2
Saturday,1,ID-JK 2303,bandara soekarno hatta,stasiun gambir,19,8.0,2025-03-01 07:00:00,42.10526315789473,3
Saturday,1,ID-JK 2310,bandara soekarno hatta,stasiun gambir,19,18.0,2025-03-01 07:30:00,94.73684210526316,4
Saturday,1,ID-JK 2312,bandara soekarno hatta,stasiun gambir,19,8.0,2025-03-01 07:30:00,42.10526315789473,5
Saturday,1,ID-JK 2311,bandara soekarno hatta,stasiun gambir,19,5.0,2025-03-01 09:30:00,26.31578947368421,6
Saturday,1,ID-JK 2313,bandara soekarno hatta,stasiun gambir,19,6.0,2025-03-01 09:30:00,31.57894736842105,7
Saturday,1,ID-JK 2314,bandara soekarno hatta,stasiun gambir,19,4.0,2025-03-01 09:30:00,21.052631578947366,8
Saturday,1,ID-JK 2302,bandara soekarno hatta,stasiun gambir,19,14.0,2025-03-01 10:30:00,73.68421052631578,9
Saturday,1,ID-JK 2309,bandara soekarno hatta,stasiun gambir,19,14.0,2025-03-01 11:30:00,73.68421052631578,10
Saturday,1,ID-JK 2310,bandara soekarno hatta,stasiun gambir,19,21.0,2025-03-01 12:00:00,100.0,11
Saturday,1,ID-JK 2301,bandara soekarno hatta,stasiun gambir,19,6.0,2025-03-01 12:30:00,31.57894736842105,12
Saturday,1,ID-JK 2303,bandara soekarno hatta,stasiun gambir,19,12.0,2025-03-01 12:30:00,63.1578947368421,13
Saturday,1,ID-JK 2306,bandara soekarno hatta,stasiun gambir,19,16.0,2025-03-01 12:30:00,84.21052631578947,14
Saturday,1,ID-JK 2307,bandara soekarno hatta,stasiun gambir,19,3.0,2025-03-01 13:00:00,15.789473684210526,15
Saturday,1,ID-JK 2304,bandara soekarno hatta,stasiun gambir,19,9.0,2025-03-01 14:00:00,47.368421052631575,16
Saturday,1,ID-JK 2311,bandara soekarno hatta,stasiun gambir,19,3.0,2025-03-01 15:30:00,15.789473684210526,17
Saturday,1,ID-JK 2313,bandara soekarno hatta,stasiun gambir,19,12.0,2025-03-01 15:30:00,63.1578947368421,18
Saturday,1,ID-JK 2314,bandara soekarno hatta,stasiun gambir,19,3.0,2025-03-01 15:30:00,15.789473684210526,19
Saturday,1,ID-JK 2302,bandara soekarno hatta,stasiun gambir,19,6.0,2025-03-01 16:00:00,31.57894736842105,20
Saturday,1,ID-JK 2312,bandara soekarno hatta,stasiun gambir,19,10.0,2025-03-01 16:30:00,52.63157894736842,21
Saturday,1,ID-JK 2306,bandara soekarno hatta,stasiun gambir,19,14.0,2025-03-01 18:00:00,73.68421052631578,22
Saturday,1,ID-JK 2303,bandara soekarno hatta,stasiun gambir,19,1.0,2025-03-01 18:30:00,5.263157894736842,23
Saturday,1,ID-JK 2304,bandara soekarno hatta,stasiun gambir,19,11.0,2025-03-01 18:30:00,57.89473684210527,24
Saturday,1,ID-JK 2307,bandara soekarno hatta,stasiun gambir,19,4.0,2025-03-01 19:00:00,21.052631578947366,25
Saturday,1,ID-JK 2301,bandara soekarno hatta,stasiun gambir,19,10.0,2025-03-01 19:30:00,52.63157894736842,26
Saturday,1,ID-JK 2312,bandara soekarno hatta,stasiun gambir,19,20.0,2025-03-01 19:30:00,100.0,27
Saturday,1,ID-JK 2310,bandara soekarno hatta,stasiun gambir,19,8.0,2025-03-01 21:00:00,42.10526315789473,28
Saturday,1,ID-JK 2311,bandara soekarno hatta,stasiun gambir,19,0.0,2025-03-01 21:30:00,0.0,29
Saturday,1,ID-JK 2313,bandara soekarno hatta,stasiun gambir,19,2.0,2025-03-01 21:30:00,10.526315789473683,30
